Derivatives of the galaxy P(k) at mu=0.0,0.5,1.0 and at z=0.75, with bias b=1.0 
omega_c = 0.11923, omega_b =  0.02247, h = 0.677, m_nu = 0.06 eV. Other parameters: A_s = 2.10732*10^-9, n_s = 0.96824,
k | dP_gg / d theta, mu=0 |  dP_gg / d theta, mu = 0.5 | dP_gg / d theta, mu = 1.0 | x4 
0.775965  	791.013 	1197.65 	2917.12 	-1120.92	-1583.66	-3447.03	35.4142	32.2397	1.23055   	-172949.  	-256048.  	-602657.  
0.78251   	777.254 	1176.76 	2866.05 	-1100.25	-1554.48	-3383.62	34.5637	31.3621	0.575598  	-169714.  	-251189.  	-590962.  
0.788983  	763.968 	1156.6  	2816.74 	-1080.45	-1526.54	-3322.93	33.7612	30.5412	0.00112367	-166613.  	-246531.  	-579749.  
0.795383  	751.136 	1137.12 	2769.14 	-1061.51	-1499.82	-3264.91	32.9978	29.7648	-0.518503 	-163638.  	-242068.  	-569029.  
0.801712  	738.742 	1118.31 	2723.17 	-1043.41	-1474.28	-3209.48	32.2649	29.0209	-1.00825  	-160776.  	-237785.  	-558782.  
0.807967  	726.778 	1100.16 	2678.8  	-1026.13	-1449.92	-3156.65	31.554 	28.2973	-1.49477  	-158019.  	-233664.  	-548930.  
0.814142  	715.237 	1082.64 	2636.01 	-1009.66	-1426.72	-3106.39	30.8662	27.5962	-1.97252  	-155361.  	-229682.  	-539393.  
0.820239  	704.1   	1065.74 	2594.71 	-993.942	-1404.58	-3058.44	30.2098	26.93  	-2.41094  	-152791.  	-225825.  	-530115.  
0.826259  	693.324 	1049.39 	2554.76 	-978.605	-1382.96	-3011.62	29.592 	26.3096	-2.78291  	-150306.  	-222089.  	-521111.  
0.832197  	682.902 	1033.58 	2516.13 	-963.402	-1361.52	-2965.06	29.0115	25.7335	-3.09101  	-147905.  	-218479.  	-512408.  
0.838051  	672.832 	1018.31 	2478.81 	-948.397	-1340.33	-2918.98	28.4619	25.1928	-3.35456  	-145587.  	-214996.  	-504025.  
0.84382   	663.101 	1003.54 	2442.76 	-933.671	-1319.52	-2873.67	27.9377	24.6799	-3.58892  	-143348.  	-211637.  	-495956.  
0.849506  	653.698 	989.282 	2407.92 	-919.294	-1299.2 	-2829.4 	27.4341	24.1881	-3.80798  	-141185.  	-208397.  	-488189.  
0.855106  	644.619 	975.513 	2374.3  	-905.347	-1279.49	-2786.47	26.9469	23.7116	-4.02432  	-139097.  	-205274.  	-480722.  
0.860614  	635.862 	962.232 	2341.87 	-891.901	-1260.49	-2745.11	26.4722	23.2449	-4.24973  	-137083.  	-202266.  	-473540.  
0.866033  	627.415 	949.421 	2310.6  	-879.007	-1242.28	-2705.49	26.0053	22.7816	-4.4978   	-135141.  	-199364.  	-466616.  
0.871363  	619.266 	937.063 	2280.42 	-866.711	-1224.91	-2667.74	25.5431	22.3174	-4.77652  	-133267.  	-196564.  	-459926.  
0.876601  	611.413 	925.154 	2251.35 	-855.063	-1208.47	-2632.02	25.0912	21.8606	-5.06714  	-131460.  	-193860.  	-453459.  
0.881742  	603.858 	913.696 	2223.37 	-844.089	-1192.99	-2598.42	24.6561	21.4208	-5.34652  	-129720.  	-191255.  	-447217.  
0.886788  	596.568 	902.639 	2196.37 	-833.636	-1178.25	-2566.45	24.2434	21.0066	-5.5942   	-128044.  	-188743.  	-441198.  
0.891741  	589.525 	891.958 	2170.29 	-823.496	-1163.95	-2535.4 	23.8558	20.6221	-5.79901  	-126428.  	-186323.  	-435396.  
0.896597  	582.729 	881.652 	2145.13 	-813.603	-1149.99	-2505.07	23.4906	20.2637	-5.96891  	-124872.  	-183992.  	-429813.  
0.90135   	576.178 	871.718 	2120.87 	-803.982	-1136.41	-2475.55	23.1451	19.9273	-6.11281  	-123375.  	-181751.  	-424444.  
