Derivatives of the galaxy P(k) at mu=0.0,0.5,1.0 and at z=1.0, with bias b=1.0 
omega_c = 0.11923, omega_b =  0.02247, h = 0.677, m_nu = 0.06 eV. Other parameters: A_s = 2.10732*10^-9, n_s = 0.96824,
k | dP_gg / d theta, mu=0 |  dP_gg / d theta, mu = 0.5 | dP_gg / d theta, mu = 1.0 | x4 
0.943224  	585.156 	878.464 	1859.98 	-662.378	-936.824	-2295.53	-5.92551	-19.735 	19.2327	-1132.22	-1669.1 	-4153.98
0.946823  	580.316 	871.175 	1844.52 	-656.869	-929.059	-2276.56	-5.91553	-19.619 	18.976 	-1122.53	-1654.66	-4117.51
0.950306  	575.686 	864.202 	1829.72 	-651.657	-921.717	-2258.6 	-5.90494	-19.5065	18.7341	-1113.26	-1640.87	-4082.76
0.953677  	571.253 	857.526 	1815.56 	-646.688	-914.719	-2241.48	-5.8926 	-19.3957	18.5087	-1104.4 	-1627.7 	-4049.6 
0.95694   	567.006 	851.132 	1802.   	-641.913	-907.992	-2225.03	-5.87835	-19.2863	18.298 	-1095.93	-1615.11	-4017.93
0.960089  	562.947 	845.022 	1789.05 	-637.305	-901.5  	-2209.17	-5.86281	-19.1794	18.1011	-1087.84	-1603.1 	-3987.72
0.963119  	559.08  	839.201 	1776.71 	-632.866	-895.242	-2193.89	-5.84648	-19.0755	17.9173	-1080.14	-1591.67	-3958.99
0.966033  	555.394 	833.653 	1764.95 	-628.595	-889.219	-2179.19	-5.82968	-18.9748	17.7451	-1072.8 	-1580.78	-3931.62
0.968837  	551.88  	828.364 	1753.75 	-624.489	-883.428	-2165.06	-5.81267	-18.8775	17.5834	-1065.82	-1570.41	-3905.53
0.971523  	548.54  	823.338 	1743.1  	-620.56 	-877.883	-2151.53	-5.79572	-18.7841	17.4317	-1059.18	-1560.55	-3880.73
0.974087  	545.379 	818.581 	1733.03 	-616.819	-872.603	-2138.66	-5.7791 	-18.6949	17.2896	-1052.9 	-1551.22	-3857.23
0.976533  	542.386 	814.078 	1723.49 	-613.26 	-867.579	-2126.4 	-5.76293	-18.6099	17.1561	-1046.96	-1542.38	-3834.97
0.978866  	539.553 	809.815 	1714.46 	-609.878	-862.802	-2114.76	-5.74734	-18.5291	17.0305	-1041.34	-1534.01	-3813.85
0.98108   	536.883 	805.798 	1705.95 	-606.68 	-858.286	-2103.75	-5.73245	-18.4527	16.9125	-1036.04	-1526.12	-3793.92
0.983168  	534.381 	802.034 	1697.98 	-603.677	-854.043	-2093.4 	-5.71841	-18.381 	16.8023	-1031.08	-1518.73	-3775.23
0.985135  	532.038 	798.51  	1690.52 	-600.86 	-850.063	-2083.7 	-5.70523	-18.3139	16.6991	-1026.43	-1511.79	-3757.7 
0.986989  	529.845 	795.21  	1683.53 	-598.219	-846.331	-2074.6 	-5.69292	-18.2511	16.6025	-1022.07	-1505.3 	-3741.27
0.988721  	527.805 	792.142 	1677.04 	-595.762	-842.859	-2066.14	-5.68154	-18.1928	16.5125	-1018.03	-1499.26	-3725.98
0.990324  	525.927 	789.316 	1671.05 	-593.498	-839.66 	-2058.34	-5.67114	-18.1393	16.4295	-1014.3 	-1493.7 	-3711.9 
0.991806  	524.201 	786.719 	1665.55 	-591.417	-836.72 	-2051.17	-5.66169	-18.0902	16.3529	-1010.87	-1488.59	-3698.94
0.993172  	522.615 	784.333 	1660.5  	-589.507	-834.02 	-2044.59	-5.65311	-18.0453	16.2823	-1007.72	-1483.89	-3687.03
0.994416  	521.177 	782.17  	1655.92 	-587.775	-831.573	-2038.63	-5.64543	-18.0047	16.2181	-1004.87	-1479.62	-3676.23
0.995528  	519.895 	780.242 	1651.84 	-586.233	-829.394	-2033.32	-5.63869	-17.9687	16.1606	-1002.32	-1475.82	-3666.61
0.996517  	518.76  	778.534 	1648.22 	-584.868	-827.465	-2028.62	-5.6328 	-17.9369	16.1095	-1000.07	-1472.45	-3658.08
0.997391  	517.759 	777.028 	1645.03 	-583.665	-825.766	-2024.47	-5.62769	-17.909 	16.0643	-998.077	-1469.49	-3650.55
0.998142  	516.901 	775.737 	1642.3  	-582.635	-824.311	-2020.93	-5.62336	-17.8852	16.0254	-996.371	-1466.94	-3644.11
0.998759  	516.198 	774.68  	1640.06 	-581.792	-823.12 	-2018.02	-5.61985	-17.8657	15.9935	-994.975	-1464.85	-3638.82
0.99925   	515.639 	773.84  	1638.28 	-581.122	-822.173	-2015.72	-5.6171 	-17.8502	15.968 	-993.864	-1463.2 	-3634.62
0.99963   	515.208 	773.191 	1636.9  	-580.605	-821.443	-2013.94	-5.61499	-17.8383	15.9483	-993.006	-1461.92	-3631.38
0.999887  	514.916 	772.752 	1635.97 	-580.256	-820.949	-2012.73	-5.61357	-17.8303	15.9349	-992.426	-1461.05	-3629.19
1.        	514.788 	772.558 	1635.56 	-580.102	-820.732	-2012.2 	-5.61295	-17.8267	15.9291	-992.17 	-1460.67	-3628.22
